accomodation_id,city_id,city_name,accom_nm,address,rate,longitude,latitude
AC4052,C03,천안,저스트슬립호텔천안두정점,충남 천안시 서북구 두정상가7길 17-0,3.85,127.1399792,36.83143708
AC4053,C03,천안,브라운도트호텔천안점,충남 천안시 동남구 큰시장길 7-1,3.81,127.1474017,36.8018691
AC4054,C03,천안,드라파호텔,충남 천안시 서북구 차돌들길 11-10,3.78,127.1281378,36.79744101
AC4055,C03,천안,비지니스호텔,충남 천안시 서북구 양지9길 6-0,3.74,127.1399016,36.81171757
AC4056,C03,천안,천안북면계곡야영장,충남 천안시 동남구 오곡2길 28-0,3.7,127.2755953,36.82467409
AC4057,C03,천안,휴호텔천안점,충남 천안시 서북구 양지9길 4-0,3.67,127.139915,36.81155166
AC4058,C03,천안,클래스호텔,충남 천안시 서북구 검은들3길 11-0,3.63,127.1105479,36.81125837
AC4059,C03,천안,제우스모텔,충남 천안시 서북구 성정공원3길 21-0,3.59,127.1433835,36.82642935
AC4060,C03,천안,숲호텔,충남 천안시 동남구 만남의길 19-10,3.56,127.1665055,36.82394199
AC4061,C03,천안,샹그리라호텔,충남 천안시 서북구 성정공원1길 32-0,3.52,127.1397102,36.82853853
AC4062,C03,천안,소륜호텔,충남 천안시 동남구 만남의길 21-0,3.48,127.1664359,36.82373834
AC4063,C03,천안,웨스턴호텔,충남 천안시 동남구 신부2길 25-0,3.44,127.1589387,36.81843188
AC4064,C03,천안,도로시모텔,충남 천안시 서북구 성정공원3길 9-0,3.41,127.1421457,36.82650419
AC4065,C03,천안,KS호텔,충남 천안시 동남구 옛시청길 13-0,3.37,127.1489204,36.80715394
AC4066,C03,천안,호텔하루,충남 천안시 서북구 성정공원4길 22-0,3.33,127.1435413,36.82673941
AC4067,C03,천안,도쿄호텔,충남 천안시 서북구 차돌들길 11-11,3.3,127.128131,36.7970055
AC4068,C03,천안,유디자인호텔,충남 천안시 동남구 청수11로 28-0,3.26,127.1554983,36.78247783
AC4069,C03,천안,쇼호텔,충남 천안시 서북구 성정공원2길 21-0,3.22,127.1428152,36.8273534
AC4070,C03,천안,ON스마트호텔,충남 천안시 서북구 검은들3길 57-0,3.19,127.1100938,36.8103147
AC4071,C03,천안,K호텔,충남 천안시 서북구 성정공원4길 14-0,3.15,127.1425738,36.82693062
AC4072,C03,천안,아도니스모텔,충남 천안시 서북구 양지9길 14-0,3.11,127.1399488,36.81243093
AC4073,C03,천안,무지개캠핑장,충남 천안시 동남구 문암로 224-0,3.07,127.1949262,36.84768808
AC4074,C03,천안,태학산오토캠핑장,충남 천안시 동남구 돈마루1길 188-0,3.04,127.0938894,36.73160396
AC4075,C03,천안,호텔?,충남 천안시 서북구 성정공원2길 43-0,3,127.1430115,36.82935515
AC4076,C03,천안,타임호텔,충남 천안시 서북구 성정공원7길 14-0,2.96,127.1426836,36.82896699
AC4077,C03,천안,천안씨티호텔,충남 천안시 서북구 양지21길 42-0,2.93,127.1403342,36.81241542
AC4078,C03,천안,광성장,충남 천안시 동남구 버들로 136-0,2.89,127.1614948,36.80613973
AC4079,C03,천안,시크릿모텔,충남 천안시 서북구 성정공원7길 28-0,2.85,127.1443508,36.82879413
AC4080,C03,천안,닉스폭스호텔,충남 천안시 서북구 차돌들길 11-6,2.81,127.1283106,36.79760509
AC4081,C03,천안,호텔캄캄,충남 천안시 동남구 신부2길 31-0,2.78,127.1595681,36.81876238
AC4082,C03,천안,호텔윈저,충남 천안시 서북구 검은들3길 9-0,2.74,127.1102904,36.81104459
AC4083,C03,천안,상록호텔,충남 천안시 동남구 수신로 576-0,2.7,127.2889356,36.74047079
AC4084,C03,천안,모텔7,충남 천안시 서북구 검은들3길 6-0,2.67,127.1109504,36.8109436
AC4085,C03,천안,티롤리아호텔,충남 천안시 서북구 성정공원4길 11-0,2.63,127.1421482,36.82734699
AC4086,C03,천안,스위트호텔,충남 천안시 서북구 양지17길 5-0,2.59,127.1404089,36.81105835
AC4087,C03,천안,이끌림호텔 천안점,충남 천안시 서북구 양지10길 38-0,2.56,127.1402757,36.81070744
AC4088,C03,천안,로망스모텔,충남 천안시 서북구 망향로 928-0,2.52,127.2148889,36.89654376
AC4089,C03,천안,S모텔,충남 천안시 서북구 차돌들길 11-9,2.48,127.1284033,36.79724626
AC4090,C03,천안,렉스호텔,충남 천안시 서북구 양지8길 10-4,2.44,127.1396868,36.81067803
AC4091,C03,천안,천안가족캠핑장,충남 천안시 서북구 보명사길 74-13,2.41,127.1999611,36.8599932
AC4092,C03,천안,넘버25천안역점,충남 천안시 서북구 양지10길 56-0,2.37,127.140758,36.81234842
AC4093,C03,천안,메이플무인텔,충남 천안시 동남구 청수11로 36-0,2.33,127.1565122,36.78234629
AC4094,C03,천안,명품무인호텔J,충남 천안시 서북구 차돌들길 11-13,2.3,127.1280283,36.79679205
AC4095,C03,천안,아마데우스모텔,충남 천안시 서북구 양지21길 37-0,2.26,127.1400245,36.81273893
AC4096,C03,천안,저스트슬립호텔천안불당점,충남 천안시 서북구 검은들3길 69-0,2.22,127.1103815,36.81074327
AC4097,C03,천안,OK캠핑,충남 천안시 동남구 오곡1길 4-30,2.19,127.2754467,36.82046572
AC4098,C03,천안,굿모닝호텔,충남 천안시 서북구 차돌들길 11-5,2.15,127.1286971,36.79732776
AC4099,C03,천안,뮤즈,충남 천안시 동남구 종합휴양지2길 113-0,2.11,127.2238254,36.75375424
AC4100,C03,천안,프라임호텔,충남 천안시 동남구 신부2길 36-0,2.07,127.1601504,36.8188089
AC4101,C03,천안,VOLE모텔,충남 천안시 서북구 성정공원4길 26-0,2.04,127.1437695,36.82670534
AC4102,C03,천안,모텔제우스,충남 천안시 동남구 미나릿길 18-5,2,127.1522641,36.80090762
AC4103,C03,천안,발렌타인모텔,충남 천안시 서북구 성정공원7길 25-0,1.96,127.1442362,36.82925446
AC4104,C03,천안,피카소호텔,충남 천안시 서북구 성정공원4길 13-0,1.93,127.1425072,36.82718247
AC4105,C03,천안,아덴호텔,충남 천안시 서북구 성정공원3길 27-0,1.89,127.1439669,36.82634836
AC4106,C03,천안,리운모텔,충남 천안시 동남구 천중3길 4-0,1.85,127.1530689,36.8100106
AC4107,C03,천안,칼튼모텔,충남 천안시 서북구 양지10길 30-0,1.81,127.1402292,36.81000481
AC4108,C03,천안,머무르다,충남 천안시 서북구 차돌들길 11-2,1.78,127.1286095,36.79790042
AC4109,C03,천안,천안라마다앙코르호텔,충남 천안시 서북구 차돌들길 8-0,1.74,127.1294708,36.79786002
AC4110,C03,천안,탑모텔,충남 천안시 서북구 검은들3길 21-0,1.7,127.1103076,36.81154578
AC4111,C03,천안,호텔사랑,충남 천안시 서북구 차돌들길 16-0,1.67,127.1288011,36.79820759
AC4112,C03,천안,세븐블럭호텔,충남 천안시 서북구 성정공원7길 29-0,1.63,127.1446268,36.82947386
AC4113,C03,천안,썬모텔,충남 천안시 동남구 각원사길 187-20,1.59,127.1909771,36.83410384
AC4114,C03,천안,애플모텔,충남 천안시 서북구 양지10길 34-0,1.56,127.1403137,36.81037281
AC4115,C03,천안,텐호텔,충남 천안시 서북구 성진로 584-0,1.52,127.195783,36.9115865
AC4116,C03,천안,엠파이어모텔,충남 천안시 동남구 각원사길 187-14,1.48,127.1904779,36.83413276
AC4117,C03,천안,힐튼모텔,충남 천안시 동남구 먹거리10길 13-0,1.44,127.1552115,36.81798111
AC4118,C03,천안,어반스테이써밋,충남 천안시 동남구 각원사길 187-16,1.41,127.1907161,36.83409759
AC4119,C03,천안,시크릿모텔,충남 천안시 동남구 신부3길 29-0,1.37,127.1602614,36.8186689
AC4120,C03,천안,그린힐모텔,충남 천안시 동남구 목천안터2길 7-0,1.33,127.2110889,36.77503278
AC4121,C03,천안,에이치투호텔,충남 천안시 서북구 두정상가3길 19-0,1.3,127.1404384,36.83180599
AC4122,C03,천안,나인모텔,충남 천안시 서북구 검은들3길 21-0,1.26,127.1103076,36.81154578
AC4123,C03,천안,원플러스호텔,충남 천안시 동남구 충절로 902-0,1.22,127.2109465,36.77369776
AC4124,C03,천안,F2호텔,충남 천안시 서북구 오성로 150-0,1.19,127.1439642,36.82953576
AC4125,C03,천안,카페호텔,충남 천안시 서북구 차돌들길 7-10,1.15,127.1285635,36.79709965
AC4126,C03,천안,위례산장,충남 천안시 동남구 위례성로 1439-0,1.11,127.2741743,36.88084954
AC4127,C03,천안,스카이호텔,충남 천안시 서북구 성정공원2길 37-0,1.07,127.1429471,36.8289026
AC4128,C03,천안,한양파크장여관,충남 천안시 서북구 봉정로 103-0,1.04,127.1406893,36.81138936
AC4129,C03,천안,나비아호텔,충남 천안시 동남구 신부3길 25-0,1,127.1600012,36.81862005
AC4130,C03,천안,카라모텔,충남 천안시 서북구 성환1로 246-0,0.96,127.1282688,36.91655765
AC4131,C03,천안,루이스호텔,충남 천안시 서북구 양지9길 5-0,0.93,127.1395202,36.81181579
AC4132,C03,천안,보타닉호텔,충남 천안시 동남구 응원3길 33-0,0.89,127.1881678,36.76860375
AC4133,C03,천안,캘리포니아,충남 천안시 동남구 신부2길 34-0,0.85,127.1599253,36.81871333
AC4134,C03,천안,E모텔,충남 천안시 동남구 신부15길 8-0,0.78,127.1614065,36.81989565
AC4135,C03,천안,호수위의하루펜션,충북 충주시 반천안길 63-0,0.78,127.8567386,37.03864177
AC4136,C03,천안,주식회사신세계디앤씨명품무인텔,충남 천안시 서북구 성정공원6길 60-0,0.74,127.1443022,36.82817017
AC4137,C03,천안,아우내관광농원 캠핑장,충남 천안시 동남구 관성3길 267-39,0.7,127.3406012,36.82164275
AC4138,C03,천안,엘리제궁모텔,충남 천안시 동남구 만남의길 13-0,0.67,127.1649785,36.82379832
AC4139,C03,천안,천안프렌즈애견풀빌라빌리지,충남 천안시 동남구,0.63,127.1488888,36.81083006
AC4140,C03,천안,시티호텔,충남 천안시 서북구 차돌들길 11-4,0.59,127.1284902,36.79775277
AC4141,C03,천안,MI호텔,충남 천안시 서북구 불당33길 31-0,0.56,127.1074125,36.81214136
AC4142,C03,천안,피아노모텔,충남 천안시 서북구 성정공원3길 27-0,0.52,127.1439669,36.82634836
AC4143,C03,천안,아지트모텔,충남 천안시 서북구 검은들3길 69-0,0.48,127.1103815,36.81074327
AC4144,C03,천안,저스트슬립호텔천안두정점,충남 천안시 서북구 두정상가7길 17-0,0.44,127.1399792,36.83143708
AC4145,C03,천안,헤라모텔,충남 천안시 서북구 두정상가3길 19-0,0.41,127.1404384,36.83180599
AC4146,C03,천안,포에버22호텔,충남 천안시 서북구 오성로 150-0,0.37,127.1439642,36.82953576
AC4147,C03,천안,상록리조트유스호스텔,충남 천안시 동남구 수신로 576-0,0.33,127.2889356,36.74047079
AC4148,C03,천안,샵모텔,충남 천안시 서북구 양지10길 45-0,0.3,127.1401546,36.81143216
AC4149,C03,천안,테마호텔,충남 천안시 서북구 양지10길 38-0,0.26,127.1402757,36.81070744
AC4150,C03,천안,이천안호텔,충남 천안시 서북구 양지21길 42-0,0.22,127.1403342,36.81241542
AC4151,C03,천안,하운드호텔성정점,충남 천안시 서북구 성정공원7길 14-0,0.19,127.1426836,36.82896699
AC4152,C03,천안,상하이호텔,충남 천안시 서북구 차돌들길 7-10,0.15,127.1285635,36.79709965
AC4153,C03,천안,아덴호텔건축중(2021년12월오픈예정),충남 천안시 서북구 성정공원3길 27-0,0.11,127.1439669,36.82634836
AC4154,C03,천안,올인모텔,충남 천안시 서북구 차돌들길 11-9,0.07,127.1284033,36.79724626
AC4155,C03,천안,호텔괌,충남 천안시 서북구 검은들3길 6-0,0.04,127.1109504,36.8109436
AC4156,C03,천안,센트럴관광호텔천안,충남 천안시 서북구 성정공원5로 64-0,0,127.1444222,36.82722116
AC4157,C21,평창,모나파크용평리조트,강원 평창군 올림픽로 715-0,5,128.7055569,37.65094444
AC4158,C21,평창,알펜시아리조트,강원 평창군 솔봉로 325-0,4.96,128.6840107,37.65925417
AC4159,C21,평창,라마다호텔앤스위트강원평창,강원 평창군 오목길 107-0,4.93,128.717992,37.66003633
AC4160,C21,평창,켄싱턴호텔평창,강원 평창군 진고개로 231-0,4.89,128.5978163,37.68981551
AC4161,C21,평창,용평리조트그린피아콘도,강원 평창군 올림픽로 715-0,4.86,128.7055569,37.65094444
AC4162,C21,평창,인터컨티넨탈호텔알펜시아평창,강원 평창군 솔봉로 325-0,4.82,128.6840107,37.65925417
AC4163,C21,평창,더화이트호텔 평창,강원 평창군 태기로 228-95,4.78,128.333775,37.57640184
AC4164,C21,평창,한화리조트평창,강원 평창군 태기로 228-33,4.75,128.3317559,37.57876751
AC4165,C21,평창,드래곤밸리호텔,강원 평창군 올림픽로 715-0,4.71,128.7055569,37.65094444
AC4166,C21,평창,용평리조트타워콘도,강원 평창군 올림픽로 715-0,4.68,128.7055569,37.65094444
AC4167,C21,평창,용평리조트버치힐콘도,강원 평창군 올림픽로 715-0,4.64,128.7055569,37.65094444
AC4168,C21,평창,홀리데이인리조트호텔알펜시아평창,강원 평창군 솔봉로 325-0,4.6,128.6840107,37.65925417
AC4169,C21,평창,용평리조트빌라콘도,강원 평창군 올림픽로 715-0,4.57,128.7055569,37.65094444
AC4170,C21,평창,AM호텔,강원 평창군 송천길 30-0,4.53,128.7114894,37.67095007
AC4171,C21,평창,베르데힐콘도,강원 평창군 올림픽로 715-0,4.5,128.7055569,37.65094444
AC4172,C21,평창,홀리데이인앤스위트알펜시아평창,강원 평창군 솔봉로 325-0,4.46,128.6840107,37.65925417
AC4173,C21,평창,휘닉스평창리조트,강원 평창군 태기로 174-0,4.42,128.3268678,37.58246341
AC4174,C21,평창,휘닉스평창호텔,강원 평창군 태기로 174-0,4.39,128.3268678,37.58246341
AC4175,C21,평창,오리엔트리조트,강원 평창군 태기로 80-56,4.35,128.3188145,37.58694914
AC4176,C21,평창,아이원리조트,강원 평창군 솔봉로 471-0,4.32,128.683736,37.65719958
AC4177,C21,평창,솔섬오토캠핑장,강원 평창군 수림대길 57-5,4.28,128.3838944,37.52447325
AC4178,C21,평창,계방산오토캠핑장,강원 평창군 이승복생가길 160-0,4.24,128.4831348,37.70320005
AC4179,C21,평창,용평리조트버치힐콘도멤버스하우스,강원 평창군 올림픽로 715-0,4.21,128.7055569,37.65094444
AC4180,C21,평창,알펜시아에스테이트,강원 평창군 솔봉로 325-0,4.17,128.6840107,37.65925417
AC4181,C21,평창,흥정계곡캠핑700,강원 평창군 흥정계곡4길 91-0,4.14,128.3139371,37.65181379
AC4182,C21,평창,더포레스트레지던스,강원 평창군 올림픽로 715-0,4.1,128.7055569,37.65094444
AC4183,C21,평창,위드랜드평창,강원 평창군 안흥동1길 25-5,4.06,128.3179111,37.58871704
AC4184,C21,평창,용평리조트블리스힐스테이,강원 평창군 올림픽로 715-0,4.03,128.7055569,37.65094444
AC4185,C21,평창,현대엘리엇호텔&리조트,강원 평창군 경강로 4887-5,3.99,128.6707744,37.68661304
AC4186,C21,평창,보물섬캠핑장,강원 평창군,3.96,128.3901618,37.37078204
AC4187,C21,평창,위모텔,강원 평창군 태기로 569-0,3.92,128.3585585,37.56353102
AC4188,C21,평창,삼남매와뭉치네캠핑장,강원 평창군 상포항길 91-10,3.88,128.3582764,37.63122849
AC4189,C21,평창,코업스위트하우스,강원 평창군 태기로 10-6,3.85,128.3177458,37.59479972
AC4190,C21,평창,르꼼떼블루,강원 평창군 대관령마루길 259-19,3.81,128.7335319,37.6792424
AC4191,C21,평창,아폴리스콘도,강원 평창군 올림픽로 737-0,3.78,128.674919,37.64064967
AC4192,C21,평창,용골송어와캠핑,강원 평창군 운두령로 767-17,3.74,128.4657064,37.69257082
AC4193,C21,평창,마가리캠핑장,강원 평창군 전나무골길 224-10,3.71,128.36957,37.64572019
AC4194,C21,평창,해피밸리,강원 평창군 태기로 151-0,3.63,128.3264108,37.58491088
AC4195,C21,평창,숲속의요정펜션,강원 평창군 팔송로 111-21,3.63,128.3194562,37.60659548
AC4196,C21,평창,알펜시아타운,강원 평창군 솔봉로 325-0,3.6,128.6840107,37.65925417
AC4197,C21,평창,데이즈힐평창,강원 평창군 솔봉로 278-84,3.56,128.6619237,37.66128162
AC4198,C21,평창,그랑펠리즈리조트,강원 평창군 올림픽로 256-0,3.53,128.7022219,37.66575003
AC4199,C21,평창,고려궁전통한옥호텔,강원 평창군 올림픽로 1169-0,3.49,128.647588,37.61869947
AC4200,C21,평창,풀빌라펜션펜트하우스,강원 평창군 방아다리로 264-56,3.45,128.5671485,37.68278119
AC4201,C21,평창,쪽빛하늘펜션,강원 평창군 흥정계곡길 20-5,3.42,128.3516181,37.6235819
AC4202,C21,평창,평창자연속쉼표캠핑장,강원 평창군 흥정계곡4길 171-10,3.38,128.3086198,37.65692068
AC4203,C21,평창,용평버치힐테라스레지던스콘도,강원 평창군 올림픽로 715-0,3.35,128.7055569,37.65094444
AC4204,C21,평창,샬롬빌리지,강원 평창군 이승복생가길 114-0,3.31,128.475386,37.69787008
AC4205,C21,평창,베리온리조트,강원 평창군 평온길 14-13,3.27,128.3817567,37.60179038
AC4206,C21,평창,포인트스키,강원 평창군 올림픽로 12-0,3.24,128.6999556,37.67775657
AC4207,C21,평창,스위스마을펜션,강원 평창군 대관령마루길 365-12,3.2,128.7424598,37.68552122
AC4208,C21,평창,라플란드,강원 평창군 흥정계곡4길 71-70,3.17,128.3137995,37.64734414
AC4209,C21,평창,가자무인텔,강원 평창군 갈정지길 6-9,3.13,128.4174382,37.59027233
AC4210,C21,평창,대관령리조트,강원 평창군 송천1길 25-0,3.09,128.7136754,37.67027626
AC4211,C21,평창,평창현대리조트,강원 평창군 진조1길 43-8,3.06,128.3396121,37.55469489
AC4212,C21,평창,코뿔소글램핑,강원 평창군 삼형제길 279-61,3.02,128.2890715,37.47261143
AC4213,C21,평창,평창바위공원캠핑장,강원 평창군,2.99,128.3901618,37.37078204
AC4214,C21,평창,더마루,강원 평창군 송천3길 10-0,2.95,128.7111073,37.67136614
AC4215,C21,평창,벨뷰펜션,강원 평창군 흥정계곡4길 249-4,2.88,128.3073256,37.66287797
AC4216,C21,평창,그린앤블루호텔,강원 평창군 대관령로 56-0,2.84,128.7028748,37.67422129
AC4217,C21,평창,두남재700펜션,강원 평창군 돌뱅이길 47-0,2.77,128.7173554,37.66671453
AC4218,C21,평창,이스턴하임펜션,강원 평창군 안흥동1길 47-0,2.77,128.3155908,37.58771316
AC4219,C21,평창,휘닉스평창유스호스텔,강원 평창군 태기로 174-0,2.73,128.3268678,37.58246341
AC4220,C21,평창,서울대평창게스트하우스,강원 평창군 평창대로 1447-1,2.7,128.4447735,37.53660237
AC4221,C21,평창,로얄모텔,강원 평창군 백오1길 44-0,2.66,128.3943857,37.36820423
AC4222,C21,평창,쿵쿵소캠핑장,강원 평창군 덕거길 356-12,2.63,128.4215432,37.66411189
AC4223,C21,평창,흥정계곡오토캠핑장,강원 평창군 흥정계곡4길 6-2,2.59,128.3232341,37.65002739
AC4224,C21,평창,샬레리조트,강원 평창군 석이바우길 71-20,2.55,128.3491064,37.57578605
AC4225,C21,평창,해마루오토캠핑장,강원 평창군 흥정계곡2길 73-5,2.52,128.3303346,37.6558071
AC4226,C21,평창,에버힐,강원 평창군 흥정계곡4길 233-0,2.48,128.3079375,37.66130944
AC4227,C21,평창,꿈의대화캠핑장,강원 평창군 해뜰마을길 49-7,2.45,128.4507212,37.50321015
AC4228,C21,평창,평창리버힐,강원 평창군 장미산길 23-33,2.41,128.3886801,37.48345149
AC4229,C21,평창,비올라펜션,강원 평창군 수하1길 47-0,2.37,128.7217755,37.6254406
AC4230,C21,평창,휘닉스그린텔,강원 평창군 태기로 73-0,2.34,128.3211381,37.58933422
AC4231,C21,평창,아이홉펜션,강원 평창군 보래령로 46-66,2.3,128.3826515,37.6213426
AC4232,C21,평창,뉴월드빌라,강원 평창군 송천길 12-0,2.27,128.7119781,37.66938815
AC4233,C21,평창,화이트캐빈,강원 평창군 태기로 93-0,2.23,128.3216319,37.58771675
AC4234,C21,평창,스테이캠프펜션,강원 평창군 흥정계곡1길 9-2,2.19,128.3491479,37.63325058
AC4235,C21,평창,용평리조트용평콘도,강원 평창군,2.16,128.3901618,37.37078204
AC4236,C21,평창,이스턴파크펜션,강원 평창군 안흥동1길 47-0,2.12,128.3155908,37.58771316
AC4237,C21,평창,하늘닿은펜션,강원 평창군 안흥동길 70-99,2.09,128.3112288,37.59044522
AC4238,C21,평창,에스뜨레야펜션,강원 평창군 수항길 36-0,2.05,128.5578559,37.56058592
AC4239,C21,평창,나모펜션,강원 평창군 석이바우길 76-4,2.01,128.3506108,37.57450088
AC4240,C21,평창,하우스봉봉,강원 평창군 차항길 192-82,1.98,128.6947667,37.70955994
AC4241,C21,평창,북극곰야영장,강원 평창군 흥정계곡길 313-3,1.94,128.3388087,37.63763451
AC4242,C21,평창,나대관령왔어펜션,강원 평창군 솔봉로 157-6,1.91,128.6693581,37.67249143
AC4243,C21,평창,숲속의아침펜션,강원 평창군 양지길 64-0,1.87,128.4908915,37.63990601
AC4244,C21,평창,어울림펜션,강원 평창군 흥정계곡1길 16-2,1.83,128.3496721,37.6342856
AC4245,C21,평창,평창폴라리스700,강원 평창군 삼현동1길 14-0,1.8,128.6975943,37.66388994
AC4246,C21,평창,클럽밸리리조트,강원 평창군 뇌운계곡로 590-27,1.76,128.3742389,37.41783729
AC4247,C21,평창,휘겔하임펜션,강원 평창군 직동길 148-0,1.73,128.3564355,37.55165944
AC4248,C21,평창,숲과개울펜션,강원 평창군 고원로 1505-10,1.69,128.358966,37.44156057
AC4249,C21,평창,휘겔빌리지펜션,강원 평창군 솔봉로 236-11,1.65,128.6637876,37.668228
AC4250,C21,평창,용평리조트루시하우스,강원 평창군 올림픽로 715-0,1.62,128.7055569,37.65094444
AC4251,C21,평창,샬레리조트펜션,강원 평창군,1.58,128.3901618,37.37078204
AC4252,C21,평창,마랑재,강원 평창군,1.55,128.3901618,37.37078204
AC4253,C21,평창,이승복생가터야영장,강원 평창군,1.51,128.3901618,37.37078204
AC4254,C21,평창,솔숲펜션,강원 평창군 양지길 64-0,1.47,128.4908915,37.63990601
AC4255,C21,평창,이스턴빌펜션,강원 평창군 안흥동1길 47-0,1.44,128.3155908,37.58771316
AC4256,C21,평창,기차와소나무펜션,강원 평창군,1.4,128.3901618,37.37078204
AC4257,C21,평창,샬레리조트펜션,강원 평창군 석이바우길 71-20,1.37,128.3491064,37.57578605
AC4258,C21,평창,해들목펜션,강원 평창군,1.33,128.3901618,37.37078204
AC4259,C21,평창,휘게포레스트,강원 평창군 이승복생가길 114-0,1.29,128.475386,37.69787008
AC4260,C21,평창,에버힐링,강원 평창군 흥정계곡4길 233-0,1.26,128.3079375,37.66130944
AC4261,C21,평창,별빛동산펜션,강원 평창군,1.22,128.3901618,37.37078204
AC4262,C21,평창,가이아펜션,강원 평창군 석이바우길 71-20,1.19,128.3491064,37.57578605
AC4263,C21,평창,오대산블루베리야영장,강원 평창군,1.15,128.3901618,37.37078204
AC4264,C21,평창,해모로펜션,강원 평창군,1.12,128.3901618,37.37078204
AC4265,C21,평창,개울건너펜션,강원 평창군,1.04,128.3901618,37.37078204
AC4266,C21,평창,푸른하늘펜션,강원 평창군 방아다리로 264-56,1.04,128.5671485,37.68278119
AC4267,C21,평창,평창이지움,강원 평창군 송천길 30-0,1.01,128.7114894,37.67095007
AC4268,C21,평창,알프스700펜션,강원 평창군,0.94,128.3901618,37.37078204
AC4269,C21,평창,함초롬펜션,강원 평창군,0.94,128.3901618,37.37078204
AC4270,C21,평창,노블스윙빌라콘도,강원 평창군,0.9,128.3901618,37.37078204
AC4271,C21,평창,진부관광호텔,강원 평창군,0.86,128.3901618,37.37078204
AC4272,C21,평창,진탄나루터야영장,강원 평창군,0.68,128.3901618,37.37078204
AC4273,C21,평창,베리온리조트1,강원 평창군,0.68,128.3901618,37.37078204
AC4274,C21,평창,마이아펜션,강원 평창군 석이바우길 71-20,0.68,128.3491064,37.57578605
AC4275,C21,평창,서울장여관,강원 평창군,0.68,128.3901618,37.37078204
AC4276,C21,평창,초가집황토펜션,강원 평창군,0.68,128.3901618,37.37078204
AC4277,C21,평창,샬롯리조트,강원 평창군,0.65,128.3901618,37.37078204
AC4278,C21,평창,용평버치힐테라스레지던스콘도,강원 평창군,0.61,128.3901618,37.37078204
AC4279,C21,평창,솔봉펜션,강원 평창군,0.54,128.3901618,37.37078204
AC4280,C21,평창,평창세리리버힐,강원 평창군 뇌운계곡로 590-27,0.54,128.3742389,37.41783729
AC4281,C21,평창,대관령캠핑하우스,강원 평창군,0.4,128.3901618,37.37078204
AC4282,C21,평창,평창자연오토캠핑장,강원 평창군,0.4,128.3901618,37.37078204
AC4283,C21,평창,바위공원캠핑장,강원 평창군,0.4,128.3901618,37.37078204
AC4284,C21,평창,도브펜션,강원 평창군,0.4,128.3901618,37.37078204
AC4285,C21,평창,초가집황토방,강원 평창군,0.32,128.3901618,37.37078204
AC4286,C21,평창,보마누아펜션,강원 평창군,0.32,128.3901618,37.37078204
AC4287,C21,평창,용평유스호스텔,강원 평창군 올림픽로 715-0,0.25,128.7055569,37.65094444
AC4288,C21,평창,휘갤하임,강원 평창군,0.25,128.3901618,37.37078204
AC4289,C21,평창,홀리데이파크평창로하스파크점,강원 평창군,0,128.3901618,37.37078204
AC4290,C21,평창,어게인펜션,강원 평창군 솔봉로 157-6,0,128.6693581,37.67249143
AC4291,C21,평창,소노펠리체,강원 평창군,0,128.3901618,37.37078204
AC4292,C21,평창,용평힐하우스,강원 평창군,0,128.3901618,37.37078204
AC4293,C21,평창,동화속으로,강원 평창군,0,128.3901618,37.37078204
AC4294,C21,평창,샤이니힐스파크,강원 평창군,0,128.3901618,37.37078204
AC4295,C21,평창,푸른솔식당,강원 평창군,0,128.3901618,37.37078204
AC4296,C23,포항,라한호텔포항,경북 포항시 북구 삼호로265번길 1-0,5,129.3796587,36.06154249
AC4297,C23,포항,필로스호텔,경북 포항시 북구 죽파로 6-0,4.97,129.3575976,36.029006
AC4298,C23,포항,호텔영일대,경북 포항시 남구 행복길75번길 11-0,4.95,129.3345864,36.01475098
AC4299,C23,포항,이데아호텔,경북 포항시 북구 칠성천길 98-5,4.92,129.3646426,36.03552283
AC4300,C23,포항,썬빌리지펜션오토캠핑장,경북 포항시 남구 호미로 1188-0,4.9,129.5742582,36.06223584
AC4301,C23,포항,브라운도트호텔포항죽도점,경북 포항시 북구 죽도로40번길 51-0,4.87,129.3624046,36.02917425
AC4302,C23,포항,노블리온호텔,경북 포항시 남구 희망대로659번길 20-0,4.84,129.3469778,36.01230436
AC4303,C23,포항,호텔뷰,경북 포항시 북구 해안로 91-0,4.82,129.3776675,36.05687978
AC4304,C23,포항,봉좌마을캠핑장,경북 포항시 북구 봉계길 46-0,4.79,129.1700701,36.07779545
AC4305,C23,포항,칠포오토캠핑장,경북 포항시 북구 암각화길 41-0,4.76,129.3851744,36.1356244
AC4306,C23,포항,베니키아호텔포항,경북 포항시 남구 중앙로 128-0,4.74,129.3685185,36.02453431
AC4307,C23,포항,갤럭시호텔,경북 포항시 북구 해안로 93-0,4.71,129.3777947,36.05716152
AC4308,C23,포항,브라운도트호텔영일대점,경북 포항시 북구 해안로 113-0,4.69,129.378649,36.05875804
AC4309,C23,포항,유니의바다카라반캠핑장,경북 포항시 남구 일출로332번길 95-10,4.66,129.5812811,36.0285635
AC4310,C23,포항,르네상스텔,경북 포항시 남구 중흥로57번길 6-0,4.63,129.3478772,36.01112356
AC4311,C23,포항,윈호텔,경북 포항시 북구 해안로 89-0,4.61,129.3776674,36.05671806
AC4312,C23,포항,땅끝황토펜션오토캠핑장,경북 포항시 남구 땅끝마을길 72-0,4.58,129.582026,36.0195889
